ID,Lat,Lng,District,County,Fwy,Lanes,Type,Direction,ID2
767494,34.103332,-118.249733,7,Los Angeles,SR2-E,3,Mainline,E,3527
767509,34.107693,-118.249538,7,Los Angeles,SR2-E,4,Mainline,E,3528
767523,34.113959,-118.242956,7,Los Angeles,SR2-E,4,Mainline,E,3529
767541,34.11606,-118.238384,7,Los Angeles,SR2-E,4,Mainline,E,3530
767554,34.121074,-118.229892,7,Los Angeles,SR2-E,4,Mainline,E,3531
767572,34.128043,-118.228421,7,Los Angeles,SR2-E,5,Mainline,E,3532
767620,34.135337,-118.229285,7,Los Angeles,SR2-E,4,Mainline,E,3533
767455,34.146613,-118.226176,7,Los Angeles,SR2-E,4,Mainline,E,3534
768202,34.147961,-118.225767,7,Los Angeles,SR2-E,4,Mainline,E,3535
767470,34.155998,-118.224185,7,Los Angeles,SR2-E,6,Mainline,E,3536
767585,34.166367,-118.224105,7,Los Angeles,SR2-E,5,Mainline,E,3537
767597,34.174822,-118.221416,7,Los Angeles,SR2-E,5,Mainline,E,3538
767609,34.184463,-118.217522,7,Los Angeles,SR2-E,5,Mainline,E,3539
768238,34.20033,-118.21923,7,Los Angeles,SR2-E,2,Mainline,E,3540
767495,34.103362,-118.249975,7,Los Angeles,SR2-W,3,Mainline,W,3541
718064,34.112548,-118.245533,7,Los Angeles,SR2-W,4,Mainline,W,3542
767542,34.116219,-118.238557,7,Los Angeles,SR2-W,4,Mainline,W,3543
718066,34.121743,-118.229567,7,Los Angeles,SR2-W,4,Mainline,W,3544
767573,34.128058,-118.228703,7,Los Angeles,SR2-W,4,Mainline,W,3545
767621,34.135316,-118.229569,7,Los Angeles,SR2-W,4,Mainline,W,3546
762329,34.138775,-118.228707,7,Los Angeles,SR2-W,4,Mainline,W,3547
767454,34.146659,-118.22636,7,Los Angeles,SR2-W,4,Mainline,W,3548
718072,34.148241,-118.225967,7,Los Angeles,SR2-W,4,Mainline,W,3549
767471,34.156037,-118.22443,7,Los Angeles,SR2-W,6,Mainline,W,3550
718076,34.161165,-118.225695,7,Los Angeles,SR2-W,4,Mainline,W,3551
767598,34.174843,-118.221704,7,Los Angeles,SR2-W,4,Mainline,W,3552
767610,34.184465,-118.21782,7,Los Angeles,SR2-W,4,Mainline,W,3553
768230,34.200406,-118.219456,7,Los Angeles,SR2-W,1,Mainline,W,3554
762347,33.876414,-118.014459,7,Los Angeles,I5-N,4,Mainline,N,3555
716896,33.880305,-118.02169,7,Los Angeles,I5-N,4,Mainline,N,3556
716899,33.8834,-118.027451,7,Los Angeles,I5-N,3,Mainline,N,3557
716900,33.886992,-118.034125,7,Los Angeles,I5-N,3,Mainline,N,3558
762353,33.890697,-118.041009,7,Los Angeles,I5-N,4,Mainline,N,3559
718358,33.896767,-118.052213,7,Los Angeles,I5-N,3,Mainline,N,3560
769625,33.900806,-118.059282,7,Los Angeles,I5-N,3,Mainline,N,3561
718081,33.905186,-118.065055,7,Los Angeles,I5-N,3,Mainline,N,3562
759518,33.913564,-118.075867,7,Los Angeles,I5-N,3,Mainline,N,3563
715918,33.93311,-118.091005,7,Los Angeles,I5-N,3,Mainline,N,3564
764232,33.939747,-118.095531,7,Los Angeles,I5-N,3,Mainline,N,3565
763985,33.953085,-118.105015,7,Los Angeles,I5-N,4,Mainline,N,3566
759531,33.957583,-118.111199,7,Los Angeles,I5-N,4,Mainline,N,3567
759542,33.95891,-118.113036,7,Los Angeles,I5-N,4,Mainline,N,3568
759552,33.9632,-118.1189,7,Los Angeles,I5-N,4,Mainline,N,3569
715930,33.971763,-118.122905,7,Los Angeles,I5-N,4,Mainline,N,3570
716921,33.976554,-118.125758,7,Los Angeles,I5-N,4,Mainline,N,3571
715933,33.981839,-118.130679,7,Los Angeles,I5-N,4,Mainline,N,3572
716923,33.985955,-118.135337,7,Los Angeles,I5-N,4,Mainline,N,3573
763975,33.992305,-118.141915,7,Los Angeles,I5-N,4,Mainline,N,3574
716925,33.995023,-118.144513,7,Los Angeles,I5-N,4,Mainline,N,3575
